Can anyone recommend a day tour of the swan valley with visits to wineries included?,TGU,TGUTOP
Is it truly possible to see the milky way from Lady Darley Lookout or are there any other places that I can go to see the Milky way?,TTD,TTDSIG
Typically are the BBQ Grills electric or gas at rental accommodations that have them?,ACM,ACMOTH
What car companies offer drop-off services at the international terminal?,TRS,TRSRNT
Just wondering if anyone can recommend a travel insurance company for domestic travel.,TGU,TGUVIS
Does anyone have any ideas where should we visit at Night in the Eastern suburbs of Melbourne?,TTD,TTDSIG
Which places in Fremantle offer good fish and seafood on New Year's Eve?,FOD,FODBAK
"When apartments/lodges & cabins in tourist parks say that trolls and linens included, does that include wash clothes, sometimes called facial clothes?",ACM,ACMOTH
Is it cheaper to buy the tickets for Seaworld and for Dreamworld online than at the gate?,TTD,TTDSIG
What are the fancy 5 star hotels in Sydney with club lounge?,ACM,ACMHOT
can anyone recommend a reliable minibus / van rental company in Sydney with reasonable rates?,TRS,TRSRNT
Is there a wifi egg rental at the Sydney airport?,TGU,TGUTEL
Does anyone know of a car rental company at the Launceston airport that will give a full insurance coverage policy?,TRS,TRSRNT
From which websites I can find details about public transport in Australia?,TGU,TGUATT
What can we do for 5 hour layover at Sydney airport?,TTD,TTDSIG
Is it possible to book a ticket on arrival to climb Sydney Harbour Bridge?,TTD,TTDSIG
Is it feasible to cover Blue Mountains tour with a toddler?,TTD,TTDOTH
Does tour operator for great barrier reef pick up and drop tourists from Lilybank?,TGU,TGUTOP
What are the special things we can see during a Seaplane tour at Airlie beach?,TTD,TTDSIG
I would like to know if there are any fruit orchards around Perth that allows fruit picking?,TTD,TTDSIG
I need help picking a snorkeling tour operator in Cairns.,TGU,TGUTOP
Any suggestions for a central hotel in Perth which is in walking distance of restaurants?,ACM,ACMHOT
What are some reasonably priced motels with a free shuttle to the Sydney airport?,ACM,ACMHOT
Does the Landsborough Pub have a courtesy bus?,TRS,TRSBUS
Is it safe to do a Great Barrier Reef tour in Summer?,TGU,TGUHEA
Is there anywhere to go to get a good view of the Sydney harbour?,TTD,TTDSIG
Is there a good sized grocery in Port Douglas ?,TTD,TTDSHP
Need to know whether US traveller need a voltage converter along with an electrical adapter to use in Australia?,TGU,TGUATT
Which is the best option for buffet at Surfers Paradise Seafood Buffet at Citrique Marriott or Four Winds Crown?,FOD,FODCAT
Is the Woodland Store in Jabiru more like a Supermarket or more like a convenience store with just a few items?,TTD,TTDSHP
What are the laundromats in Sydney CBD which I can do self washing?,TGU,TGULAU
What exactly is there to do on the Green island?,TTD,TTDOTH
I want to find great camping spots between cairns and Adelaide?,ACM,ACMBUN
Is it a long drive between Port fairy to Melbourne for 1 day?,TRS,TRSROU
What documentation will I need when picking up a rental car?,TRS,TRSRNT
How are the beaches in Sydney during March?,TTD,TTDSIG
Any suggestions for a great Farm stay suitable for a family ?,ACM,ACMBUN
Are there any restaurants or Pubs in Black Cockatoo near the Wilsons Promontory National Park?,FOD,FODBAK
"Is it possible to buy and be able to drink, any duty free alcohol that is brought from the bond shop while on holidays on the island?",TGU,TGURUL
"Is there any shop offer baggage storage nearby The Rock, Sydney?",TGU,TGULUG
Does anyone know of any alternative campervan hire companies that accommodate one way journeys from Perth to Carnarvon?,TGU,TGUTOP
"Looking to get married in Sydney in December, very simple just 2 of us and our son, where is best to find information ?",TGU,TGUATT
Is there anywhere we could get to from Adelaide that we could see some wild seals?,TTD,TTDSIG
are there any recommendations for picking fruits at fruit farms near Joondalup around mid September?,TTD,TTDSHP
Does anyone know if there are more race meetings held other than the Towong Cup in March each year?,ENT,ENTSPO
Is there any restaurants similar to Graze in Perth?,FOD,FODBAK
Are there any clubs in Canberra that you would consider safe to go out by yourself to dance?,TGU,TGUHEA
Which areas we should consider when hiring apartments in Melbourne for 2 weeks?,ACM,ACMAPA
Are there any casual dinner options in the Harbor Rocks area without breaking the bank?,FOD,FODOTH
What's the best way to get around Sydney?,TRS,TRSOTH
Where would be the ideal place to go for whale tour if in early December?,TGU,TGUTOP
"What is the best location to stay in King Island with easy access to shops, pubs and fishing?",ACM,ACMOTH
Is January too hot for a 5 or 6 day visit in Flingers Range?,WTH,"WTHTMP
"
What are the companies which offer hot air balloon rides in Gold Coast?,TTD,TTDSPO
Does anyone have suggestions for the best / most cost effective way to get a local cellphone for about two weeks when we visit Australia?,TGU,TGUTEL
Is Edith falls hike a doable hike with kids at September around noon?,TTD,TTDSPO
Is there more than one camel tour in Uluru?,TGU,TGUTOP
"Which zoo in Sydney is the best, especially for hand feeding kangaroo and cuddle a koala bear?",TTD,TTDSIG
Which train station in Sydney are able to top up opal card by cash ?,TRS,TRSTRN
Does anybody know what the price is for a weekend ticket for Motogp at Phillip Island when you buy it at the circuit?,TTD,TTDSIG
Is there any Shark Cage Diving places in Port Douglas?,TTD,TTDSIG
What time do most restaurants close in Hobart?,FOD,FODBAK
Is it safe from jelly fishes and other poisonous creatures to swim at the Hamilton Island Beach in Oct??,TGU,TGUHEA
Does anyone know the opening hours and prices of the Avalon hostel?,ACM,ACMAPA
"Any good recommendation for places to stay in Sydney for family of 8, consist of 2 adult , 3 kids & a grandmother?",ACM,ACMOTH
Where I can find details of visa requirements for Tanzania?,TGU,TGUVIS
What vaccinations are needed for Tanzania if any?,TGU,TGUHEA
"What is the best tour guide companies that facilitate climbing Mt. Kilimanjaro, you've seen?",TGU,TGUTOP
Is it necessary to have yellow fever vaccination for a visit to Tanzania?,TGU,TGUHEA
Has anyone had any recent experience with fast jet or precision air in Tanzania?,TRS,TRSAIR
Is the Menai marine park or the nature at Fumba a better?,TTD,TTDSIG
Which area would be best for the safari part of the holiday (safari for one week) if going to Zanzibar afterwards?,TTD,TTDSPO
Is there any Verizon affiliated service available for emails and international calls?,TGU,TGUTEL
Is this a good time to visit the rock island at the high tide?,TGU,TTDSIG
Is there anyone out there who wants to try and form a group to get better prices to climb Kilimanjaro?,TTD,TTDSIG
Is staying overnight at Mikumi worth it?,TGU,TGUNEI
Is it safe to keep the money in hotel while going out for sightseeing or safari in Zanzibar? Or is it recommended to keep it with me all times.,TGU,TGUHEA
Can anyone suggest which beach to go apart from spending some time in stone town?,TTD,TTDSIG
I would like to know what are the possible ways of arranging a hike Mount Meru in February?,TTD,TTDSPO
"Paje or Nungwi, which is safe good for swimming?",TTD,TTDSPO
"Would really appreciate some guidance on tipping in Zanzibar specially on the right amount for waiters ,bar staff ,room service etc",TGU,TGUATT
"Could somebody give me an indication of the ""street"" taxi prices in Zanzibar?",TRS,TRSTAX
Is banning the plastic bags in Zanzibar still going on?,TGU,TGURUL
"Is there are day boat trips leaving from zanzibar in the morning and that spend a day going around pemba, returning to zanzibar in the evening?",TTD,TTDTRI
Has anyone had success with shipping to the US (or other countries) from Zanzibar large or small items?,TGU,TGURUL
Are there any places people trust to make a good gin and tonic with ice in Zanzibar?,FOD,FODCAT
How long will it take to go to Zanzibar from Dar es Salaam airport via ferry?,TRS,TRSROU
Can anyone confirm whether need to carry a certificate for oral polio vaccine in Tanzania?,TGU,TGUHEA
Is Zanzibar safe for a single girl who is planning to explore stone town and scuba dive?,TGU,TGUHEA
How to file a complaint to get refund+damages for a service provided by a travel agency that mislead us regarding visa information and status and caused us major financial losses?,TGU,TGURUL
How is the road now from nairobi to arusha... is there still road work going on??,TRS,TRSROU
Will the recent VAT increase in Tanzania will affect our holiday in November?,TGU,TGURUL
Are there any medication restrictions for Tanzania?,TGU,TGUHEA
Anyone have info / experience with all natural wristband that repels mosquito called 'Parakito'?,TGU,TGUHEA
"I have a universal adapter but it doesn't list Africa or any of its countries. Will it still work, and if so - how?",TGU,TGUOTH
"How many of you experienced safari goers of Tanzania have become ill, and do you know what kept you healthy or made you sick?",TGU,TGUHEA
Is there any park rule not to get down from the safari jeep for taking some pictures with the herbivorous animals in Arusha National park?,TTD,TTDSIG
What's the best time of year to visit Pongwe? What are the weather conditions like in October?,WTH,WTHOTH
Should I go to zanzibar or dar el Salam first?,TTD,TTDSIG
Can I have assistance regarding any photographers in Zanzibar?,TGU,TGUPLN
Should we be canceling trip to zanzibar because of Cholera outbreak?,TGU,TGUHEA
Does anyone know whether the fishing is good off the shore at kendwa /nungwi or matemwe?,TTD,TTDSPO
Just wondering if there are coffee shops that opens early Sunday Mornings at Central Sydney?,FOD,FODBAK
I want to mail/ship a parcel to our guide in Arusha Tanzania from my home in Kansas USA. Any suggestions on the best way?,TGU,TGURUL
Can anyone recommend a way to rent a 4x4 car to explore Mikumi and Selous park?,TRS,TRSTAX
Do you recommend helicopter scenic flight to Mount Kilimanjaro after 9 am?,TRS,TRSAIR
Does anyone have any suggestions for areas or companies that facilitate fishing in Dar Es Salaam?,TTD,TTDSPO
Does anyone have a phone number for the police in Arusha?,TGU,TGUATT
"Do you have suggestions as to some temporary medical insurance coverage, for say a one month period?",TGU,TGUVIS
"Can you suggest your favorite food stands for Zanzibar pizza, urojo, kachori, mishkaki, and mkate mayai?",FOD,"FODBAK
"
what are the requirements on the allowable measurements and type of bag for a plane from the Central Serengeti back to Arusha?,TGU,TGURUL
can i see the endless flocks of flamingos at that time at MANYARA in tanzania?,TTD,TTDSIG
How can I check if a company has a valid license from Tanzania board of tourism?,TGU,TGUTOP
Are you able to have a wedding planner who can arrange a wedding in Tanzania?,TGU,TGUPLN
Is hot air balloon rides over the Serengeti really worthy?,TTD,TTDSPO
What is the difference between cheap and not cheap Kilimanjaro hike?,TTD,TTDSPO
Any tips of what to wear/what not to wear for ladies in Zanzibar to be respectful to local culture?,TGU,TGUATT
How should I buy a sim card for my Android phone when I get to Harare?,TGU,TGUTEL
Do i need to carry a converter for a camera battery charger that lists its Input as 100-240V?,TGU,TGUOTH
Would 2 days be long enough to see both sides of the falls and visit devils pool?,TTD,TTDSIG
Is there are private drivers for shuttle to get from Victoria Falls or Livingstone to go to Windhoek?,TRS,TRSTRN
Can someone suggest on good primers on history of Southern Africa and geology/history of Victoria Falls?,TTD,TTDSIG
Can anyone suggest a bike rental shop in Harare?,TRS,TRSRNT
How many dollars should I bring if I am going to Victoria Falls for 3 days ?,TGU,TGUBAN
HAs anyone joint as a volunteer in GoEco lion conservation volunteer camp in August by Victoria Falls?,TGU,TGUOTH
What is the native language in Chinotimba township?,TGU,TGUATT
How late is the border of Zimbabwe and Zambia open at night?,TGU,TGURUL
Approximately what time of the day does the sun rise and set in Victoria Falls in early-to-mid September?,WTH,WTHOTH
"Could anyone recommend any accommodation near Queenstown which has free wifi, free parking and washing machines?",ACM,ACMOTH
Are there places to get breakfast in Auckland airport?,FOD,FODBAK
Any hints on hot springs on the South Island?,TTD,TTDSIG
Just wondered if there were any day excursions we could do from Wellington ?,TTD,TTDSIG
are there any parking lots Auckland city area that have cheaper overnight prices?,TGU,TGUOTH
Looking for a short (around 4 hrs) fishing charter near Wellington or Dunedin.,TTD,TTDSPO
Any recommendations on a good place to stay that is preferably within walking distance to a good part of the Christchurch city for eating and exploring?,ACM,ACMOTH
Do you think it will be easy to find places to stay under 60NZD per night in february?,ACM,ACMOTH
Do jet boat companies in Queenstown offer any kind of babysitting service in order for parents to enjoy these activities?,TRS,TRSOTH
Anyone try with any tour provide by the Limousine South that base in Queenstown?,TGU,TGUTOP
How can I find a good tour guide from Coromandel area?,TGU,TGUTOP
Can you tell me any nice hotels in Christchurch with room service and restaurant that is close to places of interest within walking distance?,ACM,ACMHOT
From where can I rent a convertible car in Auckland?,TRS,TRSRNT
Can anyone advise where I can buy dried black fungus (unbleached ones) in Christchurch ?,TTD,TTDSHP
Does Uber provide self drive cars in New Zealand?,TRS,TRSTAX
What special activities can be done at Picton?,TTD,TTDSPO
Which restaurants in Wellington are good to enjoy dinner and view of NYE Fireworks?,FOD,FODBAK
What are the adventure touring companies in Queenstown?,TGU,TGUTOP
Can anyone advise me about backpacker hostels in NZ please?,ACM,ACMAPA
Do older people use the hostels in NZ?,ACM,ACMAPA
How much does an average meal cost in New Zealand?,FOD,FODCOT
Are there any difference in fuel costs in different parts of New Zealand?,TGU,TGURUL
Are there any zorbing spots in New Zealand?,TTD,TTDSPO
From which banks I can get easily exchange my travellers cheque?,TGU,TGUBAN
What are the museums in New Zealand I should go for find about the country's history?,TTD,TTDSIG
Which airline in New Zealand has the best rates for domestic flights?,TRS,TRSAIR
Can anyone recommend me a good touring company in Namibia?,TGU,TGUTOP
Is it feasible to make a day trip from Cairo to Alexandria and back same day?,TTD,TTDSPO
If booking a flight from Capetown to Durban for Mid October should I book now or would the fares be a lot higher closer the time as in when I'm in Capetown?,TRS,"TRSAIR
"
What are the supermarkets nearby Intercontinental Moorea?,TTD,TTDSHP
Anyone know of a makeup and hair artist who is either based in Tahaa or willing to travel there to do it?,TGU,TGUPLN
"Can someone guide me to websites that have the best, most reasonable prices to stay in Bora Bora?",TGU,TGUWEB
Does anyone know the best car rental place on Moorea?,TRS,TRSRNT
Which Jet ski company in Bora Bora do you recommend?,TTD,TTDSPO
What are the excursions in Bora Bora?,TTD,TTDSIG
Can anyone advice on day packages at hotels in or around Papeete?,ACM,ACMHOT
Can you store your luggage securely for up to 4 days in Papeete airport?,TGU,TGULUG
What is the best restaurant or resort to go for romantic dinner in Bora Bora?,FOD,FODBAK
What is the age limit for drinking in Bora Bora?,TGU,TGURUL
What are the money exchanging options at Papeete airport?,TGU,TGUBAN
What is the best hotel to stay in Punaauia during New Year's Eve?,ACM,ACMHOT
Has anyone had any luck finding hotels in Moorea under $200 USD per night?,ACM,ACMHOT
What are the ferry companies in Moorea?,TRS,TRSCRS
"How deep is the water around the over water bungalows, specifically at the Intercontinental, Bora Bora?",TTD,TTDSIG
Can anyone tell me if the spa at the Hilton Moorea is massages only or if there is an area with jacuzzi's and any other relaxing things like that that is for the spa customers only?,TTD,TTDSPA
Please advise how to find a small plane rental service in Tahiti.,TRS,TRSAIR
Does anyone know where I can find Christmas tree souvenir in Tahiti?,TTD,TTDSHP
Does anyone know if Tiare Market is open on Sundays?,TTD,TTDSHP
From where can I rent a scooter in Moorea?,TRS,TRSRNT
How much cash do you need per day per person in Bora Bora?,TGU,TGUAVE
From where can I buy real pearl jewellery in Moorea?,TTD,TTDSHP
What should I expect to pay for a SIM card in French Polynesia and what will the phone rates be?,TGU,TGUTEL
I'm wondering if it would be safe to take our American Express or stick with Visa/MasterCard during our stay at French Polynesia?,TGU,TGUBAN
Which are the best beaches to snorkeling in FP?,TTD,TTDSPO
What are your thoughts for best islands in FP to do water sports?,TTD,TTDSPO
What are the mid range hotels around Fakarava?,ACM,ACMHOT
"Are there any markets, stores or restaurants within walking distance of the Hilton Moorea?",TTD,TTDSHP
Does anyone know if it's possible to hire a minibus in Tahiti?,TRS,TRSBUS
What are the best taxi service in France ?,TRS,TRSTAX
Any sushi restaurants in moorea?,FOD,FODBAK
Does Bora Bora have any regulations on fishing ?,TTD,TTDSPO
Has anyone stayed at the Bora Bora Yacht Club?,ACM,ACMHOT
What are the family friendly resorts in Vanuatu?,ACM,ACMRES
What are the adult only resorts in Port Vila?,ACM,ACMRES
which cruise liners in Vanuatu are the best for value and pricing?,TRS,TRSCRS
Is there any places nearby Warwick that do laundry?,TGU,TGULAU
Can anyone please tell me where abouts the thermal pools are on Efate?,TTD,TTDSPA
From where can I rent a scooter in Efate?,TRS,TRSRNT
Does the golf club at the Warwick Le Lagon have golf buggies?,TTD,TTDSPO
Where to buy traditional Ukuleles in Port Vila?,TTD,TTDSHP
If anybody knows any shared fishing charters available in Port Vila?,TTD,TTDSPO
How to get from Tanna to Santo?,TRS,TRSROU
I was wondering if there was any one who does traditional or normal tattooing in Vanuatu.,TTD,TTDSHP
Do kids pay the same amount on the local buses in Vanuatu as adults?,TRS,TRSBUS
Does anyone know which sanctuary is the best on Efate to see turtles?,TTD,TTDSIG
How much would you expect to pay for a taxi to Nasama Resort from Bauerfield airport?,TRS,TRSOTH
From where can I rent quad bikes in Port Vila?,TRS,TRSRNT
How much time it takes to travel on Tanna island by scooter?,TRS,TRSROU
What are the best places in Vanuatu to stay for a family?,ACM,ACMOTH
Is it possible to get a private yacht charter for a day out around Efate?,TRS,TRSCRS
Can someone tell me where can i make reservation to shared bus transfer from Tunis airport to Hammamet city?,TRS,TRSBUS
How much it will cost to go from Tunis airport to Hammamet city by bus?,TRS,TRSOTH
Is there any desert safari in Tunis?,TTD,TTDSPO
"Which places are good for snorkeling around Walindi Resort, Kimbe?",TTD,TTDSPO
can australians get visa at port moresby airport?,TGU,TGUVIS
Do local shops in Papua New Guinea accept USD?,TGU,TGUBAN
Can I buy antimalarial meds on Port Moresby?,TGU,TGUHEA
Can you recommend a reliable tour operator for daytrip around Port Moresby?,TGU,TGUTOP
"Can anyone give me a guideline how much to tip a guide, driver, security escort for a day tour in Papua New Guinea?",TGU,TGUATT
Are Aussie made quality mosquito coils easily available in towns and cities of Papua New Guinea?,TGU,TGUHEA
Do hotels in Papua New Guinea usually have mosquito repellant plugs in the room or even better mosquito nets?,ACM,ACMHOT
Where can I buy the best whole coffee beans in Mount Hagen?,FOD,FODCAT
Is there any good bird watching in/around Alotau?,TTD,TTDSPO
Is there a way to get to Wewak or somewhere in the Sepik region from Rabaul by boat?,TRS,TRSCRS
Which hotel or lodge is closer to the Vanimo/Jayapura border?,ACM,ACMHOT
Is ATM with plus system readily available in Port Moresby?,TGU,TGUBAN
Is there a safe and secure place to leave some of the luggage in the Port Moresby airport?,TGU,TGULUG
Is there any place in Port Moresby to see people in their cultural costumes?,TTD,TTDSIG
Which domestic airline in Papua New Guinea is most reliable?,TRS,TRSAIR
Which tour operators in Papua New Guinea have good service?,TGU,TGUTOP
What is the best diving location in Papua New Guinea during December?,TTD,TTDSPO
Can anyone please advise the area in port moresby where there is restaurants ?,FOD,FODBAK
Is there any free wifi in the Rabaul wharf area ?,TGU,TGUTEL
Are there buses or transport options to get from Rabaul to Kokopo independently?,TRS,TRSBUS
Can you get a visa for Papua New Guinea in Alotau?,TGU,TGUVIS
What are the car rental companies in Port Moresby?,TRS,TRSRNT
Do most accommodations in Rabaul offer a laundry services?,TGU,TGULAU
What is the best restaurant in Port Moresby for western dinner?,FOD,FODBAK
"Can anyone recommend a good sports bar or a pub in Port Moresby that would be showing sports - live, with sound, on a large screen?",FOD,FODBAR
Is anybody aware of a company that we can rent a 4x4 off road vehicle in Lae?,TRS,TRSRNT
Is it better to purchase Kina in Australia before departing or to withdraw local money from an ATM machine in Port Moresby?,TGU,TGUBAN
Can anyone please recommend me a good restaurant in Port Moresby area that offer quality vegetarian food?,FOD,FODBAK
Would anyone know the prices in internet cafes in Goroka?,TGU,TGUTEL
How can I buy the VIP tickets for Goroka Show?,ENT,ENTFES
Can anyone advise me of a tour group or local who can organise a trip to Gona Bara Bara to see the Manta Ray cleaning station?,TGU,TGUTOP
Can anyone suggest a tour company that offer guided tours on Kokoda trek?,TGU,TGUTOP
What are the places we must visit in Wewak area?,TTD,TTDSIG
What food can I take into Samoa?,TGU,TGURUL
Do the currency exchange and banks accept travelers checks for Tala currency?,TGU,TGUBAN
What supermarkets in Apia open during Sunday?,TTD,TTDSHP
What are the taxi services available in Pago Pago?,TRS,TRSTAX
Are there domestic flight services between Savaii and Pago Pago?,TRS,TRSAIR
Where to stay in Upolu for a solo female traveller?,ACM,ACMOTH
What are the ideal locations in Samoa for a family to stay for few weeks?,ACM,ACMOTH
How much is the taxi cost from Savaii airport to ferry?,TRS,TRSOTH
What are the tour companies in Apia?,TGU,TGUTOP
If you stay at a resort in Samoa do you have to pay them for use of their beaches?,ACM,ACMRES
Can we take rented car from one island to another in Samoa?,TRS,TRSRNT
Is there a provider in Samoa you would recommend and can I purchase calls and Data together?,TGU,TGUTEL
How can I find ferry timetables to travel between Upolu and Savaii?,TRS,TRSCRS
Is some able to tell me the name on the bus that will be able to take me from the Wharf in Savaii to the Savaii Lagoon Resort?,TRS,TRSBUS
"How much can I expect to pay for a taxi from the airport to the Wharf, Samoa?",TRS,TRSTAX
What are the must sees for a short visit in Samoa?,TTD,TTDSIG
where is the best Samoan food on the island of Upolu?,FOD,FODAUT
Do you know the best fales or cheap accomodation for young backpackers ?,ACM,ACMOTH
What's the best way to travel there in Samoa for backpacker ?,TRS,TRSOTH
What are the hotels in upolu near restaurants and bars?,ACM,ACMHOT
if anyone knows the price of a nanny in Apia or can point me in the right direction to find a good agency?,TGU,TGUOTH
Does anyone know the cost of purchasing a SIM card for 2-5 gigs and if I can purchase from Apia Airport?,TGU,TGUTEL
Does anyone know the best contact email for Savaii lagoon resort?,ACM,ACMRES
What are the restaurants near airport of Samoa?,FOD,FODBAK
From where can i buy surfing boards in upolu?,TTD,TTDSPO
Which hotels in Upolu have infinity pools?,ACM,ACMHOT
Are there any tour operators in Samoa which offer fishing trips?,TGU,TGUTOP
How much money would an average meal cost in Samoa?,FOD,FODCOT
Which places are good to stay during our honeymoon in Samoa?,ACM,ACMOTH
How much is the cost from airport to Apia?,TRS,TRSOTH
does anyone know if there any small supermarkets near sinalei reef resort samoa?,TTD,TTDSHP
Where is it best to exchange Australian money to Samoa tala. in Australia or in samoa?,TGU,TGUBAN
does anyone have any recommendations for places to eat in Apia?,FOD,FODBAK
Is it possible to bring bottled tonic/soda water into Samoa?,TGU,TGURUL
Can anyone recommend cheap but family friendly places to stay during our trip to Samoa?,ACM,ACMOTH
Anyone know of excellent and reliable caterers in Samoa?,FOD,FODCAT
"Can someone, please, let me know what price to expect for taxi from Faleolo International Airport to Airport Lodge (6km)?",TRS,TRSOTH
Which church would you recommend around Apia to go for Sunday service?,TTD,TTDSIG
Are banks open on Saturdays and Sundays in Apia?,TGU,TGUBAN
what place in Apia do you recommend for FiaFia night?,ENT,ENTFES
Does anyone know what the Duty free allowance is for alcohol in Samoa?,TGU,TGUAPT
Is there a local sim card I can pick up with cheap data packages for internet usage in Samoa?,TGU,TGUTEL
Is there much gluten free food available throughout Samoa in restaurants and shops?,FOD,FODCAT
wondering if there are any dj's for hire on the island?,ENT,ENTMUS
Is there a possibility of getting Ciguatera Fish Poisoning from the fish served in Samoa?,TGU,TGUHEA
"How far is Apia from the Sinalei Resort, & the airport?",TRS,TRSROU
Is there any restaurants within walking distance from the Sinalei?,FOD,FODBAK
Anyone know of any rental car company in Savai'i that offers car restraints for toddlers?,TRS,TRSRNT
any methodist churches in Apia you recommend?,TTD,TTDSIG
What are the going rates for babysitting in Upolu?,TGU,TGUOTH
What are the going rates for massages in Upolu?,TTD,TTDSPA
Does anyone know if there any churches near Cayo Coco Guillermo?,TTD,TTDSIG
Just wondering if jack Daniels is available at Iberostar playa pilar?,FOD,FODBRE
Can anyone tell me where you book the alacarte and also what number villas have the best views?,ACM,ACMBUN
Does anyone know if private Cadillac tours are available from Iberostar Playa Pilar?,TGU,TGUTOP
"Just checking that one can purchase their Rum, etc at Iberostar playa pilar?",FOD,FODBAR
"Wondering if the water will likely be warm enough to snorkel off of Francesca Beach, Cuba during 2nd half of February?",WTH,WTHTMP
From where can I rent a minivan in Havana?,TRS,TRSRNT
"How much roughly I would be asked for by a taxi driver for getting from the Havana Airport, to the Viazul coaches station?",TRS,TRSOTH
Which places are suitable for diving in Cuba?,TTD,TTDSPO
Does anyone know if Cayo Coco airport sell tobacco?,TGU,TGUCIG
Does anyone know if Cayo Coco airport sell 1 ounce rum bottles at the airport?,TGU,TGUCIG
Any beach parties to go to while in Varadero during end of October?,ENT,ENTFES
What are the 4 star hotels in Cayo Coco?,ACM,ACMHOT
From where can I hire a classic car in Havana?,TRS,TRSRNT
Has anyone been to Cuba in 2016 and what about taking US Dollars or Euros?.,TGU,TGUBAN
Where does Club Las Vegas in Havana located?,ENT,ENTCLB
Does anyone have a list of local attractions or excursions in Cayo Santa Maria?,TTD,TTDSIG
Any recommendations for bars or gigs in Havana on for New Year's Eve?,FOD,FODBAR
How much is the Cayo Coco Airport VIP Lounge entrance fee?,TGU,TGUATT
"Will we be able to use credit cards at all, or must we really bring sufficient cash for the whole trip?",TGU,TGUBAN
Is there any shopping in Cayo Coco for clothes and gifts etc?,TTD,TTDSHP
Will I see flamingos in Cayo coco?,TTD,TTDSIG
Can anyone recommend a private tour guide in Havana?,TGU,TGUTOP
What are the tour companies in Cuba that offer tours to cover whole country?,TGU,TGUTOP
Any recommendations for a driver to take 4 of us from Havana to Trinidad?,TRS,TRSDRV
Can I take a DSLR camera with me in my trip in Cuba?,TGU,TGURUL
Does anyone know what the dress code is for ala carte restaurants in Varadero?,TGU,TGUATT
What are the best party resorts in Varadero area?,ACM,ACMRES
Where should we visit to see native culture in Cuba?,TTD,TTDSIG
What are the safest beaches in Cuba?,TTD,TTDSIG
What privileges will tourist get by using a tourist card in Cuba?,TGU,TGURUL
What are the must see excursions in Guardalavaca?,TTD,TTDSIG
From where can I hire a scooter in Guardalavaca?,TRS,TRSRNT
Are there any places to do water sports in Guardalavaca?,TTD,TTDSPO
Has anyone used yourowncuba.com to book a photography tour in Cuba?,TGU,TGUTOP
Is there wifi in the hotels in Havana?,ACM,ACMHOT
was wondering if you could get to saturno cave from varadero by bus or if you had to go by taxi?,TRS,TRSBUS
Can someone recommend a resort in Havana that is good close to the beach and close to town?,ACM,ACMRES
Does anyone have any contacts for a private taxi/ tour guide in Cayo Coco?,TGU,TGUTOP
Are you required to wear ID bracelets at the resorts in Cuba?,ACM,ACMRES
Is there any market to buy souvenirs in Playa Santa Lucia area?,TTD,TTDSHP
What are the restaurants in Playa Santa Lucia that offer good lobsters in ala carte?,FOD,FODBAK
"Can we exchange currency at Star Fish Hotel, cayo santa maria ?",TGU,TGUBAN
From where can I book domestic flight tickets in Cuba?,TRS,TRSAIR
Are there safes in rooms of Club Amigo?,ACM,ACMOTH
Can anyone suggest a nice place to stay in Guardalavaca or nearby?,ACM,ACMOTH
Can anyone suggest a nice restaurant in Holguin?,FOD,FODBAK
Just wondering how much for a family of six if we hire a vintage car in Havana for two hours at least?,TRS,TRSOTH
What are the places I can visit between Havana and Guardalavaca?,TTD,TTDSIG
Who are the most reliable tour operators in Havana?,TGU,TGUTOP
Can anyone suggest all inclusive places to stay in Varadero?,ACM,ACMOTH
What 4 star hotels are the best bet at getting a 3rd bed for 3 adults sharing a room?,ACM,ACMHOT
Could anyone recommend a hotel in Havana that has some life outside like shops and cafes ect within walking distance?,ACM,ACMHOT
Could anyone recommend a hotel in Havana that has some life outside like shops and cafes within walking distance?,ACM,ACMHOT
"Are there supermarkets in Trinidad, Cuba to buy items for self catering?",TTD,TTDSHP
Can anybody recommend a reliable travel company for Cuba?,TGU,TGUTOP
Where is the best place to scuba dive in Cuba?,TTD,TTDSPO
Is there anywhere in Cuba where you can go hiking?,TTD,TTDSPO
What mobile companies in Cuba have best service and least surprises at billing time for tourists?,TGU,TGUTEL
Can I use Mobal International phone in Cuba?,TGU,TGUTEL
Can you please recommend some nice adult only hotels in Jamaica?,ACM,ACMHOT
Im wondering if anyone can suggest an all inclusive resort in Jamaica where there is absolutely no nudity?,ACM,ACMRES
"What night is the dinner under the stars at Jewel Runaway Bay, Jamaica?",FOD,FODFCA
Does anyone know if Vibes smoking lounge at Sangster airport has reopened yet?,TGU,"TGUCIG
"
Can anyone suggest me a good and reliable tour operator in Jamaica?,TGU,TGUTOP
Any suggestions for good restaurants in Montego Bay and fun nightlife/bars for an evening?,FOD,FODBAK
What is a good all inclusive resort in Jamaica for a family of 4 with an 8 month old and a 2.5 year old?,ACM,ACMRES
Does anybody know the exact location of the new AMR Breathless Resort which is to be built in Montego Bay?,ACM,ACMRES
"How much are you suppose to tip the butlers in Sandals, Ocho Rios?",TGU,TGUATT
Does anyone have an email to contact of the Beaches Negril Resort directly or a contact number there please ?,ACM,ACMRES
Which currency to use in Montego Bay?,TGU,TGUBAN
Can anyone recommend someone for a driver for about 3 to 4 days of running around?,TRS,TRSDRV
Which area of the Jamaica island has the best sand/beach?,TTD,TTDSIG
